,geneA,geneB,number of patients
932,MLL2,!KDR ,4
933,MLL2,!KIT ,4
934,MLL2,!ERBB2 ,4
935,MLL2,!NF1 ,4
936,MLL2,!CDKN2A,4
937,MLL2,!FHIT,4
938,MLL2,!CREBBP,4
939,MLL2,!AURKB ,4
940,MLL2,!BCL2,4
941,MLL2,!BCL2L2 ,4
942,MLL2,!KDM5A14,4
943,MLL2,!DNMT3A,4
944,MLL2,!ARID1A,4
945,MLL2,!BTK,4
946,MLL2,!CREBBP15,4
947,MLL2,!DDR2,4
948,MLL2,!FLCN,4
949,MLL2,!FLT316,4
950,MLL2,!GATA3,4
951,MLL2,!GNAS17,4
952,MLL2,!LRP1B,4
953,MLL2,!LRP1B18,4
954,MLL2,!MAP2K4,4
955,MLL2,!MLL3,4
956,MLL2,!NF1,4
957,MLL2,!NOD1,4
958,MLL2,!NOTCH2,4
959,MLL2,!PDGFRB,4
960,MLL2,!SETD2,4
961,MLL2,!TSC2,4
962,MLL2,!ASMTL,3
963,MLL2,!CDK12,3
964,MLL2,!CIITA,3
965,MLL2,!ETS1,3
966,MLL2,!HIST1H1D,3
967,MLL2,!IKZF2,4
968,MLL2,!IDH1,3
969,MLL2,!IRF4,3
970,MLL2,!MAP2K1,3
971,MLL2,!MSH6,3
972,MLL2,!SUFU,3
973,MLL2,!AR,4
974,MLL2,!PIK3CG,4
975,MLL2,!ARHGAP26,4
976,MLL2,!ATM,4
977,MLL2,!CD274,4
978,MLL2,!EXOSC6,4
979,MLL2,!MYO18A,4
980,MLL2,!PCLO,4
981,MLL2,!PRSS8,4
982,MLL2,!TNFRSF17,4
983,MLL2,!WDR90,4
984,MLL2,!GATA2,4
985,MLL2,!MAP3K6,4
986,MLL2,!SOX2,3
987,MLL2,!TLL2,4
988,MLL2,!CSF3R,4
989,MLL2,!CTCF,4
990,MLL2,!DNM2,4
991,MLL2,!ERBB4,4
992,MLL2,!HNF1A,4
993,MLL2,!HSP90AA1,4
994,MLL2,!NKX2-1,4
995,MLL2,!NUP93,4
996,MLL2,!CDKN2B,4
997,MLL2,!DOT1L,4
998,MLL2,!FANCC,4
999,MLL2,!FBXW7,4
1000,MLL2,!MTOR,4
1001,MLL2,!NTRK1,3
1002,MLL2,!PRKDC,4
1003,MLL2,!STAT5B,4
1004,MLL2,!CARD11,4
1005,MLL2,!EPHA3,4
1006,MLL2,!FANCA,4
1007,MLL2,!FANCG,4
1008,MLL2,!GRIN2A,4
1009,MLL2,!IL7R,4
1010,MLL2,!ATR,4
1011,MLL2,!FANCE,4
1012,MLL2,!BCOR,4
1013,MLL2,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,4
1014,MLL2,!DAXX,4
1015,MLL2,!INPP5D,4
1016,MLL2,!PTCH1,4
1017,MLL2,!SDHA,4
1018,MLL2,!TFC3,4
1019,MLL2,!TNFRSF11A,4
1020,MLL2,!BIRC3,4
1021,MLL2,!BRIP1,4
1022,MLL2,!CHEK2,4
1023,MLL2,!CHEK219,4
1024,MLL2,!MAP3K1,4
1025,MLL2,!MKI67,4
1026,MLL2,!MRE11A,4
1027,MLL2,!RPTOR,4
1028,MLL2,!MSH3,4
1029,MLL2,!SDHC,4
1030,MLL2,!SRC,4
1031,MLL2,!MDM2,4
1032,MLL2,!TOP1,4
1033,MLL2,!JUN,4
1034,MLL2,!MDM4,4
1035,MLL2,!FRS2,4
1036,MLL2,!FRS220,4
1037,MLL2,!HDAC4,4
1038,MLL2,!AKT1,4
1039,MLL2,!JAK1,4
1040,MLL2,!MAFB,4
1041,MLL2,!NCSTN,4
1042,MLL2,!TGFBR2,4
1043,MLL2,!ETV6,4
1044,MLL2,!ETV621,4
1045,MLL2,!IDH2,4
1046,MLL2,!MYCN,4
1047,MLL2,!SMARCB1,4
1048,MLL2,!STAG2,4
1049,MLL2,!NOTCH1,4
1050,MLL2,!RAD50,4
1051,MLL2,!RELN,4
1052,MLL2,!ARAF,4
1053,MLL2,!EZH2,4
1054,MLL2,!NCOR2,4
1055,MLL2,!CSF1R,4
1056,MLL2,!MYD88,4
1057,MLL2,!P2RY8,4
1058,MLL2,!TAF1,4
1059,MLL2,!CDKN2C,4
1060,MLL2,!CIC,4
1061,MLL2,!FAF1,4
1062,MLL2,!IKBKE,4
1063,MLL2,!BCORL1,4
1064,MLL2,!KLHL6,4
1065,MLL2,!PDGFRA,4
1066,MLL2,!STAT6,4
1067,MLL2,!CD36,4
1068,MLL2,!AXIN1,4
1069,MLL2,!AXIN122,4
1070,MLL2,!PC,4
1071,MLL2,!MALT1,4
1072,MLL2,!MALT123,4
1073,MLL2,!ARID2,4
1074,MLL2,!CDK8,4
1075,MLL2,!CPS1,4
1076,MLL2,!ERBB3,4
1077,MLL2,!MPL,4
1078,MLL2,!PCBP1,4
1079,MLL2,!XBP1,4
1080,MLL2,!MUTYH,4
1081,MLL2,!HIST1H2BK,4
1082,MLL2,!MAPK1,4
1083,MLL2,!MAPK124,4
1084,MLL2,!BRSK1,4
1085,MLL2,!CRLF2,4
1086,MLL2,!EP300,4
1087,MLL2,!TYK2,4
1088,MLL2,!ZNF703,4
1089,MLL2,!ZNF70325,4
1090,MLL2,!FGF10,4
1091,MLL2,!FGF1026,4
1092,MLL2,!CUX1,4
1093,MLL2,!HIST1H1C,4
1094,MLL2,!PDCD1LG2,4
1095,MLL2,!ROS1,4
1096,MLL2,!TSC1,4
1097,MLL2,!MLH1,4
1098,MLL2,!ZRSR2,4
1099,MLL2,!CXCR4,4
1100,MLL2,!EBF1,4
1101,MLL2,!EPHA5,4
1102,MLL2,!SOX10,4
1103,MLL2,!SPEN,4
1104,MLL2,!AKT2,4
1105,MLL2,!AKT3,4
1106,MLL2,!CD79A,4
1107,MLL2,!GTSE1,4
1108,MLL2,!IGF1R,4
1109,MLL2,!MLL,4
1110,MLL2,!SMARCA1,4
1111,MLL2,!BCL6,4
1112,MLL2,!CD22,4
1113,MLL2,!HDAC7,4
1114,MLL2,!JAK2,4
1115,MLL2,!JAK3,4
1116,MLL2,!TCF3,4
1117,MLL2,!ABL1,4
1118,MLL2,!FGFR1,4
1119,MLL2,!FLT4,4
1120,MLL2,!INPP4B,4
1121,MLL2,!MET,4
1122,MLL2,!MET27,4
1123,MLL2,!FGF3,4
1124,MLL2,!FOXO1,4
1125,MLL2,!POT1,4
1126,MLL2,!RAD21,4
1127,MLL2,!SERP2,4
1128,MLL2,!SF3B1,4
1129,MLL2,!SMC1A,4
1130,MLL2,!MAGED1,4
1131,MLL2,!LRRK2,4
1132,MLL2,!TSHR,4
1133,MLL2,!EMSY,4
1134,MLL2,!CTNNA1,4
1135,MLL2,!EED,4
1136,MLL2,!EPHB1,4
1137,MLL2,!MIB1,4
1138,MLL2,!TUSC3,4
1139,MLL2,!MYC,4
1140,MLL2,!BRAF,4
1141,MLL2,!KMT2C,4
1142,MLL2,!NSD1,4
1143,MLL2,!SMO,4
1144,MLL2,!STAT4,4
1145,MLL2,!ALK,4
1146,MLL2,!DTX1,4
1147,MLL2,!BCL7A,4
1148,MLL2,!ECT2L,4
1149,MLL2,!FLT1,4
1150,MLL2,!FOXO3,4
1151,MLL2,!JAZF1,4
1152,MLL2,!KDM6A,4
1153,MLL2,!PBRM1,4
1154,MLL2,!PBRM128,4
1155,MLL2,!FANCF,4
1156,MLL2,!SETBP1,4
1157,MLL2,!CDKN1B,4
1158,MLL2,!APC,4
1159,MLL2,!PTPN2,4
1160,MLL2,!RET,4
1161,MLL2,!DUSP2,4
1162,MLL2,!ESR1,4
1163,MLL2,!KDM2B,4
1164,MLL2,!PDCD1,4
1165,PIK3R2,None,3
1166,PIK3R2,!ASXL1,3
1167,PIK3R2,!AXL,3
1168,PIK3R2,!BARD1,3
1169,PIK3R2,!BRCA2,3
1170,PIK3R2,!FLT3,3
1171,PIK3R2,!FLYWCH1,3
1172,PIK3R2,!FOXL2,3
1173,PIK3R2,!GNAS,3
1174,PIK3R2,!KDM5A,3
1175,PIK3R2,!MED12,3
1176,PIK3R2,!PDCD11,3
1177,PIK3R2,!SMC3,3
1178,PIK3R2,!PTPRD,3
1179,PIK3R2,!ALK-STK32B ALK FUSION,3
1180,PIK3R2,!C17orf39 amp,3
1181,PIK3R2,!C17orf39,3
1182,PIK3R2,!ATRX,3
1183,PIK3R2,!ATRX11,3
1184,PIK3R2,!TNFAIP3,3
1185,PIK3R2,!CIITA DELETION,3
1186,PIK3R2,!CKS1B,3
1187,PIK3R2,!CAD,3
1188,PIK3R2,!FAS,3
1189,PIK3R2,!CRKL,3
1190,PIK3R2,!MCL1,3
1191,PIK3R2,!FGF14,3
1192,PIK3R2,!FGF1412,3
1193,PIK3R2,!TBL1XR1,3
1194,PIK3R2,!FAS13,3
1195,PIK3R2,!CCNE1 ,3
1196,PIK3R2,!MYST3 ,3
1197,PIK3R2,!IRS2 ,3
1198,PIK3R2,!MSH2,3
1199,PIK3R2,!PTPRO,3
1200,PIK3R2,!KDR ,3
1201,PIK3R2,!KIT ,3
1202,PIK3R2,!NF1 ,3
1203,PIK3R2,!CDKN2A,3
1204,PIK3R2,!FHIT,3
1205,PIK3R2,!CREBBP,3
1206,PIK3R2,!AURKB ,3
1207,PIK3R2,!BCL2,3
1208,PIK3R2,!BCL2L2 ,3
1209,PIK3R2,!KDM5A14,3
1210,PIK3R2,!DNMT3A,3
1211,PIK3R2,!ARID1A,3
1212,PIK3R2,!BTK,3
1213,PIK3R2,!CREBBP15,3
1214,PIK3R2,!DDR2,3
1215,PIK3R2,!FLCN,3
1216,PIK3R2,!FLT316,3
1217,PIK3R2,!GATA3,3
1218,PIK3R2,!GNAS17,3
1219,PIK3R2,!LRP1B,3
1220,PIK3R2,!LRP1B18,3
1221,PIK3R2,!MAP2K4,3
1222,PIK3R2,!NF1,3
1223,PIK3R2,!NOD1,3
1224,PIK3R2,!NOTCH2,3
1225,PIK3R2,!PDGFRB,3
1226,PIK3R2,!SETD2,3
1227,PIK3R2,!TSC2,3
1228,PIK3R2,!ASMTL,3
1229,PIK3R2,!CDK12,3
1230,PIK3R2,!CIITA,3
1231,PIK3R2,!ETS1,3
1232,PIK3R2,!HIST1H1D,3
1233,PIK3R2,!IKZF2,3
1234,PIK3R2,!IDH1,3
1235,PIK3R2,!IRF4,3
1236,PIK3R2,!MAP2K1,3
1237,PIK3R2,!MSH6,3
1238,PIK3R2,!SUFU,3
1239,PIK3R2,!AR,3
1240,PIK3R2,!PIK3CG,3
1241,PIK3R2,!ARHGAP26,3
1242,PIK3R2,!ATM,3
1243,PIK3R2,!CD274,3
1244,PIK3R2,!EXOSC6,3
1245,PIK3R2,!MYO18A,3
1246,PIK3R2,!PRSS8,3
1247,PIK3R2,!TNFRSF17,3
1248,PIK3R2,!WDR90,3
1249,PIK3R2,!GATA2,3
1250,PIK3R2,!MAP3K6,3
1251,PIK3R2,!SOX2,3
1252,PIK3R2,!TLL2,3
1253,PIK3R2,!CSF3R,3
1254,PIK3R2,!CTCF,3
1255,PIK3R2,!DNM2,3
1256,PIK3R2,!ERBB4,3
1257,PIK3R2,!HNF1A,3
1258,PIK3R2,!HSP90AA1,3
1259,PIK3R2,!NKX2-1,3
1260,PIK3R2,!NUP93,3
1261,PIK3R2,!CDKN2B,3
1262,PIK3R2,!DOT1L,3
1263,PIK3R2,!FANCC,3
1264,PIK3R2,!FBXW7,3
1265,PIK3R2,!MTOR,3
1266,PIK3R2,!NTRK1,3
1267,PIK3R2,!PRKDC,3
1268,PIK3R2,!STAT5B,3
1269,PIK3R2,!CARD11,3
1270,PIK3R2,!EPHA3,3
1271,PIK3R2,!FANCG,3
1272,PIK3R2,!GRIN2A,3
1273,PIK3R2,!ATR,3
1274,PIK3R2,!FANCE,3
1275,PIK3R2,!BCOR,3
1276,PIK3R2,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,3
1277,PIK3R2,!DAXX,3
1278,PIK3R2,!INPP5D,3
1279,PIK3R2,!SDHA,3
1280,PIK3R2,!TFC3,3
1281,PIK3R2,!BIRC3,3
1282,PIK3R2,!BRIP1,3
1283,PIK3R2,!CHEK2,3
1284,PIK3R2,!CHEK219,3
1285,PIK3R2,!MAP3K1,3
1286,PIK3R2,!MKI67,3
1287,PIK3R2,!MRE11A,3
1288,PIK3R2,!RPTOR,3
1289,PIK3R2,!SDHC,3
1290,PIK3R2,!SRC,3
1291,PIK3R2,!MDM2,3
1292,PIK3R2,!TOP1,3
1293,PIK3R2,!JUN,3
1294,PIK3R2,!MDM4,3
1295,PIK3R2,!FRS2,3
1296,PIK3R2,!FRS220,3
1297,PIK3R2,!HDAC4,3
1298,PIK3R2,!AKT1,3
1299,PIK3R2,!JAK1,3
1300,PIK3R2,!MAFB,3
1301,PIK3R2,!NCSTN,3
1302,PIK3R2,!TGFBR2,3
1303,PIK3R2,!ETV6,3
1304,PIK3R2,!ETV621,3
1305,PIK3R2,!IDH2,3
1306,PIK3R2,!MYCN,3
1307,PIK3R2,!SMARCB1,3
1308,PIK3R2,!STAG2,3
1309,PIK3R2,!NOTCH1,3
1310,PIK3R2,!RAD50,3
1311,PIK3R2,!NCOR2,3
1312,PIK3R2,!CSF1R,3
1313,PIK3R2,!MYD88,3
1314,PIK3R2,!P2RY8,3
1315,PIK3R2,!TAF1,3
1316,PIK3R2,!CDKN2C,3
1317,PIK3R2,!CIC,3
1318,PIK3R2,!FAF1,3
1319,PIK3R2,!IKBKE,3
1320,PIK3R2,!BCORL1,3
1321,PIK3R2,!KLHL6,3
1322,PIK3R2,!PDGFRA,3
1323,PIK3R2,!STAT6,3
1324,PIK3R2,!CD36,3
1325,PIK3R2,!AXIN1,3
1326,PIK3R2,!AXIN122,3
1327,PIK3R2,!PC,3
1328,PIK3R2,!MALT1,3
1329,PIK3R2,!MALT123,3
1330,PIK3R2,!ARID2,3
1331,PIK3R2,!CDK8,3
1332,PIK3R2,!CPS1,3
1333,PIK3R2,!ERBB3,3
1334,PIK3R2,!MPL,3
1335,PIK3R2,!PCBP1,3
1336,PIK3R2,!XBP1,3
1337,PIK3R2,!MUTYH,3
1338,PIK3R2,!HIST1H2BK,3
1339,PIK3R2,!MAPK1,3
1340,PIK3R2,!MAPK124,3
1341,PIK3R2,!BRSK1,3
1342,PIK3R2,!CRLF2,3
1343,PIK3R2,!EP300,3
1344,PIK3R2,!TYK2,3
1345,PIK3R2,!ZNF703,3
1346,PIK3R2,!ZNF70325,3
1347,PIK3R2,!FGF10,3
1348,PIK3R2,!MLH1,3
1349,PIK3R2,!CXCR4,3
1350,PIK3R2,!EBF1,3
1351,PIK3R2,!EPHA5,3
1352,PIK3R2,!SOX10,3
1353,PIK3R2,!SPEN,3
1354,PIK3R2,!AKT2,3
1355,PIK3R2,!AKT3,3
1356,PIK3R2,!CD79A,3
1357,PIK3R2,!GTSE1,3
1358,PIK3R2,!IGF1R,3
1359,PIK3R2,!MLL,3
1360,PIK3R2,!SMARCA1,3
1361,PIK3R2,!BCL6,3
1362,PIK3R2,!CD22,3
1363,PIK3R2,!HDAC7,3
1364,PIK3R2,!JAK2,3
1365,PIK3R2,!JAK3,3
1366,PIK3R2,!TCF3,3
1367,PIK3R2,!ABL1,3
1368,PIK3R2,!FGFR1,3
1369,PIK3R2,!FLT4,3
1370,PIK3R2,!INPP4B,3
1371,PIK3R2,!MET,3
1372,PIK3R2,!MET27,3
1373,PIK3R2,!FGF3,3
1374,PIK3R2,!FOXO1,3
1375,PIK3R2,!POT1,3
1376,PIK3R2,!RAD21,3
1377,PIK3R2,!SERP2,3
1378,PIK3R2,!SF3B1,3
1379,PIK3R2,!SMC1A,3
1380,PIK3R2,!MAGED1,3
1381,PIK3R2,!LRRK2,3
1382,PIK3R2,!TSHR,3
1383,PIK3R2,!EMSY,3
1384,PIK3R2,!CTNNA1,3
1385,PIK3R2,!EED,3
1386,PIK3R2,!EPHB1,3
1387,PIK3R2,!MIB1,3
1388,PIK3R2,!TUSC3,3
1389,PIK3R2,!MYC,3
1390,PIK3R2,!BRAF,3
1391,PIK3R2,!KMT2C,3
1392,PIK3R2,!NSD1,3
1393,PIK3R2,!SMO,3
1394,PIK3R2,!STAT4,3
1395,PIK3R2,!ALK,3
1396,PIK3R2,!DTX1,3
1397,PIK3R2,!BCL7A,3
1398,PIK3R2,!ECT2L,3
1399,PIK3R2,!FLT1,3
1400,PIK3R2,!FOXO3,3
1401,PIK3R2,!JAZF1,3
1402,PIK3R2,!KDM6A,3
1403,PIK3R2,!PBRM1,3
1404,PIK3R2,!PBRM128,3
1405,PIK3R2,!FANCF,3
1406,PIK3R2,!SETBP1,3
1407,PIK3R2,!CDKN1B,3
1408,PIK3R2,!APC,3
1409,PIK3R2,!PTPN2,3
1410,PIK3R2,!RET,3
1411,PIK3R2,!DUSP2,3
1412,PIK3R2,!ESR1,3
1413,PIK3R2,!KDM2B,3
1414,PIK3R2,!PDCD1,3
1415,STK11,None,3
1416,STK11,!ASXL1,3
1417,STK11,!AXL,3
1418,STK11,!BARD1,3
1419,STK11,!BRCA2,3
1420,STK11,!FLT3,3
1421,STK11,!FLYWCH1,3
1422,STK11,!FOXL2,3
1423,STK11,!GNAS,3
1424,STK11,!KDM5A,3
1425,STK11,!MED12,3
1426,STK11,!PDCD11,3
1427,STK11,!SMC3,3
1428,STK11,!PTPRD,3
1429,STK11,!ALK-STK32B ALK FUSION,3
1430,STK11,!C17orf39 amp,3
1431,STK11,!C17orf39,3
1432,STK11,!ATRX11,3
1433,STK11,!TNFAIP3,3
1434,STK11,!CIITA DELETION,3
1435,STK11,!PTEN,3
1436,STK11,!CKS1B,3
1437,STK11,!CAD,3
1438,STK11,!FAS,3
1439,STK11,!CRKL,3
1440,STK11,!MCL1,3
1441,STK11,!FGF14,3
1442,STK11,!FGF1412,3
1443,STK11,!TBL1XR1,3
1444,STK11,!FAS13,3
1445,STK11,!CCNE1 ,3
1446,STK11,!RICTOR ,3
1447,STK11,!MYST3 ,3
1448,STK11,!IRS2 ,3
1449,STK11,!MSH2,3
1450,STK11,!PTPRO,3
1451,STK11,!KDR ,3
1452,STK11,!KIT ,3
1453,STK11,!ERBB2 ,3
1454,STK11,!NF1 ,3
1455,STK11,!CDKN2A,3
1456,STK11,!FHIT,3
1457,STK11,!CREBBP,3
1458,STK11,!AURKB ,3
1459,STK11,!BCL2,3
1460,STK11,!BCL2L2 ,3
1461,STK11,!KDM5A14,3
1462,STK11,!DNMT3A,3
1463,STK11,!ARID1A,3
1464,STK11,!BTK,3
1465,STK11,!CREBBP15,3
1466,STK11,!DDR2,3
1467,STK11,!FLCN,3
1468,STK11,!FLT316,3
1469,STK11,!GATA3,3
1470,STK11,!GNAS17,3
1471,STK11,!LRP1B,3
1472,STK11,!LRP1B18,3
1473,STK11,!MAP2K4,3
1474,STK11,!MLL3,3
1475,STK11,!NF1,3
1476,STK11,!NOD1,3
1477,STK11,!NOTCH2,3
1478,STK11,!PDGFRB,3
1479,STK11,!SETD2,3
1480,STK11,!ASMTL,3
1481,STK11,!CDK12,3
1482,STK11,!CIITA,3
1483,STK11,!ETS1,3
1484,STK11,!HIST1H1D,3
1485,STK11,!IKZF2,3
1486,STK11,!IDH1,3
1487,STK11,!IRF4,3
1488,STK11,!MAP2K1,3
1489,STK11,!MSH6,3
1490,STK11,!SUFU,3
1491,STK11,!AR,3
1492,STK11,!ARHGAP26,3
1493,STK11,!ATM,3
1494,STK11,!CD274,3
1495,STK11,!EXOSC6,3
1496,STK11,!MYO18A,3
1497,STK11,!PCLO,3
1498,STK11,!PRSS8,3
1499,STK11,!TNFRSF17,3
1500,STK11,!WDR90,3
1501,STK11,!GATA2,3
1502,STK11,!MAP3K6,3
1503,STK11,!SOX2,3
1504,STK11,!TLL2,3
1505,STK11,!CSF3R,3
1506,STK11,!CTCF,3
1507,STK11,!DNM2,3
1508,STK11,!ERBB4,3
1509,STK11,!HSP90AA1,3
1510,STK11,!NKX2-1,3
1511,STK11,!NUP93,3
1512,STK11,!CDKN2B,3
1513,STK11,!DOT1L,3
1514,STK11,!FANCC,3
1515,STK11,!FBXW7,3
1516,STK11,!MTOR,3
1517,STK11,!PRKDC,3
1518,STK11,!STAT5B,3
1519,STK11,!CARD11,3
1520,STK11,!EPHA3,3
1521,STK11,!FANCA,3
1522,STK11,!FANCG,3
1523,STK11,!GRIN2A,3
1524,STK11,!IL7R,3
1525,STK11,!ATR,3
1526,STK11,!FANCE,3
1527,STK11,!BCOR,3
1528,STK11,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,3
1529,STK11,!DAXX,3
1530,STK11,!INPP5D,3
1531,STK11,!PTCH1,3
1532,STK11,!SDHA,3
1533,STK11,!TFC3,3
1534,STK11,!TNFRSF11A,3
1535,STK11,!BIRC3,3
1536,STK11,!BRIP1,3
1537,STK11,!CHEK2,3
1538,STK11,!CHEK219,3
1539,STK11,!MAP3K1,3
1540,STK11,!MKI67,3
1541,STK11,!MRE11A,3
1542,STK11,!RPTOR,3
1543,STK11,!MSH3,3
1544,STK11,!SDHC,3
1545,STK11,!SRC,3
1546,STK11,!MDM2,3
1547,STK11,!TOP1,3
1548,STK11,!JUN,3
1549,STK11,!MDM4,3
1550,STK11,!FRS2,3
1551,STK11,!FRS220,3
1552,STK11,!HDAC4,3
1553,STK11,!AKT1,3
1554,STK11,!JAK1,3
1555,STK11,!MAFB,3
1556,STK11,!NCSTN,3
1557,STK11,!TGFBR2,3
1558,STK11,!ETV6,3
1559,STK11,!ETV621,3
1560,STK11,!IDH2,3
1561,STK11,!MYCN,3
1562,STK11,!SMARCB1,3
1563,STK11,!STAG2,3
1564,STK11,!NOTCH1,3
1565,STK11,!RAD50,3
1566,STK11,!RELN,3
1567,STK11,!ARAF,3
1568,STK11,!EZH2,3
1569,STK11,!NCOR2,3
1570,STK11,!CSF1R,3
1571,STK11,!MYD88,3
1572,STK11,!P2RY8,3
1573,STK11,!TAF1,3
1574,STK11,!CDKN2C,3
1575,STK11,!CIC,3
1576,STK11,!FAF1,3
1577,STK11,!IKBKE,3
1578,STK11,!BCORL1,3
1579,STK11,!KLHL6,3
1580,STK11,!PDGFRA,3
1581,STK11,!STAT6,3
1582,STK11,!CD36,3
1583,STK11,!AXIN1,3
1584,STK11,!AXIN122,3
1585,STK11,!PC,3
1586,STK11,!MALT1,3
1587,STK11,!MALT123,3
1588,STK11,!ARID2,3
1589,STK11,!CDK8,3
1590,STK11,!CPS1,3
1591,STK11,!ERBB3,3
1592,STK11,!PCBP1,3
1593,STK11,!MUTYH,3
1594,STK11,!HIST1H2BK,3
1595,STK11,!MAPK1,3
1596,STK11,!MAPK124,3
1597,STK11,!CRLF2,3
1598,STK11,!EP300,3
1599,STK11,!TYK2,3
1600,STK11,!ZNF703,3
1601,STK11,!ZNF70325,3
1602,STK11,!FGF10,3
1603,STK11,!FGF1026,3
1604,STK11,!CUX1,3
1605,STK11,!HIST1H1C,3
1606,STK11,!PDCD1LG2,3
1607,STK11,!ROS1,3
1608,STK11,!TSC1,3
1609,STK11,!MLH1,3
1610,STK11,!ZRSR2,3
1611,STK11,!CXCR4,3
1612,STK11,!EBF1,3
1613,STK11,!EPHA5,3
1614,STK11,!SOX10,3
1615,STK11,!SPEN,3
1616,STK11,!AKT2,3
1617,STK11,!AKT3,3
1618,STK11,!CD79A,3
1619,STK11,!GTSE1,3
1620,STK11,!IGF1R,3
1621,STK11,!MLL,3
1622,STK11,!SMARCA1,3
1623,STK11,!BCL6,3
1624,STK11,!CD22,3
1625,STK11,!HDAC7,3
1626,STK11,!JAK2,3
1627,STK11,!JAK3,3
1628,STK11,!TCF3,3
1629,STK11,!ABL1,3
1630,STK11,!FGFR1,3
1631,STK11,!INPP4B,3
1632,STK11,!MET,3
1633,STK11,!MET27,3
1634,STK11,!FGF3,3
1635,STK11,!FOXO1,3
1636,STK11,!POT1,3
1637,STK11,!RAD21,3
1638,STK11,!SERP2,3
1639,STK11,!SF3B1,3
1640,STK11,!SMC1A,3
1641,STK11,!MAGED1,3
1642,STK11,!LRRK2,3
1643,STK11,!TSHR,3
1644,STK11,!MYC,3
1645,STK11,!BRAF,3
1646,STK11,!KMT2C,3
1647,STK11,!NSD1,3
1648,STK11,!SMO,3
1649,STK11,!STAT4,3
1650,STK11,!ALK,3
1651,STK11,!DTX1,3
1652,STK11,!BCL7A,3
1653,STK11,!ECT2L,3
1654,STK11,!FLT1,3
1655,STK11,!FOXO3,3
1656,STK11,!JAZF1,3
1657,STK11,!KDM6A,3
1658,STK11,!PBRM1,3
1659,STK11,!PBRM128,3
1660,STK11,!FANCF,3
1661,STK11,!SETBP1,3
1662,STK11,!DUSP2,3
1663,STK11,!ESR1,3
1664,STK11,!KDM2B,3
1665,STK11,!PDCD1,3
1666,BRCA2 loss,None,3
1667,BRCA2 loss,!ASXL1,3
1668,BRCA2 loss,!AXL,3
1669,BRCA2 loss,!BARD1,3
1670,BRCA2 loss,!BRCA2,3
1671,BRCA2 loss,!FLT3,3
1672,BRCA2 loss,!FOXL2,3
1673,BRCA2 loss,!GNAS,3
1674,BRCA2 loss,!KDM5A,3
1675,BRCA2 loss,!MED12,3
1676,BRCA2 loss,!PDCD11,3
1677,BRCA2 loss,!SMC3,3
1678,BRCA2 loss,!PTPRD,3
1679,BRCA2 loss,!ALK-STK32B ALK FUSION,3
1680,BRCA2 loss,!C17orf39 amp,3
1681,BRCA2 loss,!C17orf39,3
1682,BRCA2 loss,!TNFAIP3,3
1683,BRCA2 loss,!CIITA DELETION,3
1684,BRCA2 loss,!PTEN,3
1685,BRCA2 loss,!CKS1B,3
1686,BRCA2 loss,!CAD,3
1687,BRCA2 loss,!FAS,3
1688,BRCA2 loss,!CRKL,3
1689,BRCA2 loss,!MCL1,3
1690,BRCA2 loss,!FGF14,3
1691,BRCA2 loss,!FGF1412,3
1692,BRCA2 loss,!TBL1XR1,3
1693,BRCA2 loss,!FAS13,3
1694,BRCA2 loss,!CCNE1 ,3
1695,BRCA2 loss,!RICTOR ,3
1696,BRCA2 loss,!MYST3 ,3
1697,BRCA2 loss,!MSH2,3
1698,BRCA2 loss,!PTPRO,3
1699,BRCA2 loss,!KDR ,3
1700,BRCA2 loss,!ERBB2 ,3
1701,BRCA2 loss,!CDKN2A,3
1702,BRCA2 loss,!FHIT,3
1703,BRCA2 loss,!CREBBP,3
1704,BRCA2 loss,!AURKB ,3
1705,BRCA2 loss,!BCL2,3
1706,BRCA2 loss,!BCL2L2 ,3
1707,BRCA2 loss,!KDM5A14,3
1708,BRCA2 loss,!DNMT3A,3
1709,BRCA2 loss,!ARID1A,3
1710,BRCA2 loss,!BTK,3
1711,BRCA2 loss,!CREBBP15,3
1712,BRCA2 loss,!DDR2,3
1713,BRCA2 loss,!FLCN,3
1714,BRCA2 loss,!FLT316,3
1715,BRCA2 loss,!GNAS17,3
1716,BRCA2 loss,!LRP1B,3
1717,BRCA2 loss,!LRP1B18,3
1718,BRCA2 loss,!MAP2K4,3
1719,BRCA2 loss,!NF1,3
1720,BRCA2 loss,!NOD1,3
1721,BRCA2 loss,!NOTCH2,3
1722,BRCA2 loss,!PDGFRB,3
1723,BRCA2 loss,!SETD2,3
1724,BRCA2 loss,!TSC2,3
1725,BRCA2 loss,!ASMTL,3
1726,BRCA2 loss,!CDK12,3
1727,BRCA2 loss,!CIITA,3
1728,BRCA2 loss,!ETS1,3
1729,BRCA2 loss,!HIST1H1D,3
1730,BRCA2 loss,!IKZF2,3
1731,BRCA2 loss,!IDH1,3
1732,BRCA2 loss,!IRF4,3
1733,BRCA2 loss,!MAP2K1,3
1734,BRCA2 loss,!MSH6,3
1735,BRCA2 loss,!SUFU,3
1736,BRCA2 loss,!AR,3
1737,BRCA2 loss,!PIK3CG,3
1738,BRCA2 loss,!ARHGAP26,3
