,geneA,geneB,number of patients
36480,!TAF1,!CIC,14
36481,!TAF1,!FAF1,13
36482,!TAF1,!IKBKE,14
36483,!TAF1,!BCORL1,14
36484,!TAF1,!KLHL6,13
36485,!TAF1,!PDGFRA,14
36486,!TAF1,!STAT6,14
36487,!TAF1,!CD36,13
36488,!TAF1,!AXIN1,14
36489,!TAF1,!AXIN122,14
36490,!TAF1,!PC,14
36491,!TAF1,!MALT1,13
36492,!TAF1,!MALT123,14
36493,!TAF1,!ARID2,14
36494,!TAF1,!CDK8,14
36495,!TAF1,!CPS1,14
36496,!TAF1,!ERBB3,14
36497,!TAF1,!MPL,14
36498,!TAF1,!PCBP1,14
36499,!TAF1,!XBP1,14
36500,!TAF1,!MUTYH,12
36501,!TAF1,!HIST1H2BK,14
36502,!TAF1,!MAPK1,13
36503,!TAF1,!MAPK124,14
36504,!TAF1,!BRSK1,13
36505,!TAF1,!CRLF2,13
36506,!TAF1,!EP300,13
36507,!TAF1,!TYK2,13
36508,!TAF1,!ZNF703,13
36509,!TAF1,!ZNF70325,11
36510,!TAF1,!FGF10,14
36511,!TAF1,!FGF1026,13
36512,!TAF1,!CUX1,13
36513,!TAF1,!HIST1H1C,13
36514,!TAF1,!PDCD1LG2,13
36515,!TAF1,!ROS1,13
36516,!TAF1,!TSC1,13
36517,!TAF1,!MLH1,14
36518,!TAF1,!ZRSR2,13
36519,!TAF1,!CXCR4,14
36520,!TAF1,!EBF1,13
36521,!TAF1,!EPHA5,14
36522,!TAF1,!SOX10,14
36523,!TAF1,!SPEN,13
36524,!TAF1,!AKT2,14
36525,!TAF1,!AKT3,13
36526,!TAF1,!CD79A,14
36527,!TAF1,!GTSE1,13
36528,!TAF1,!IGF1R,14
36529,!TAF1,!MLL,13
36530,!TAF1,!SMARCA1,13
36531,!TAF1,!BCL6,13
36532,!TAF1,!CD22,13
36533,!TAF1,!HDAC7,13
36534,!TAF1,!JAK2,13
36535,!TAF1,!JAK3,12
36536,!TAF1,!TCF3,12
36537,!TAF1,!ABL1,14
36538,!TAF1,!FGFR1,14
36539,!TAF1,!FLT4,14
36540,!TAF1,!INPP4B,14
36541,!TAF1,!MET,14
36542,!TAF1,!MET27,13
36543,!TAF1,!FGF3,13
36544,!TAF1,!FOXO1,13
36545,!TAF1,!POT1,13
36546,!TAF1,!RAD21,13
36547,!TAF1,!SERP2,13
36548,!TAF1,!SF3B1,13
36549,!TAF1,!SMC1A,13
36550,!TAF1,!MAGED1,13
36551,!TAF1,!LRRK2,13
36552,!TAF1,!TSHR,14
36553,!TAF1,!EMSY,14
36554,!TAF1,!CTNNA1,14
36555,!TAF1,!EED,14
36556,!TAF1,!EPHB1,14
36557,!TAF1,!MIB1,14
36558,!TAF1,!TUSC3,14
36559,!TAF1,!MYC,14
36560,!TAF1,!BRAF,14
36561,!TAF1,!KMT2C,14
36562,!TAF1,!NSD1,14
36563,!TAF1,!SMO,14
36564,!TAF1,!STAT4,14
36565,!TAF1,!ALK,14
36566,!TAF1,!DTX1,13
36567,!TAF1,!BCL7A,13
36568,!TAF1,!ECT2L,14
36569,!TAF1,!FLT1,14
36570,!TAF1,!FOXO3,14
36571,!TAF1,!JAZF1,14
36572,!TAF1,!KDM6A,14
36573,!TAF1,!PBRM1,14
36574,!TAF1,!PBRM128,14
36575,!TAF1,!FANCF,13
36576,!TAF1,!SETBP1,13
36577,!TAF1,!CDKN1B,14
36578,!TAF1,!APC,14
36579,!TAF1,!PTPN2,14
36580,!TAF1,!RET,14
36581,!TAF1,!DUSP2,14
36582,!TAF1,!ESR1,13
36583,!TAF1,!KDM2B,13
36584,!TAF1,!PDCD1,14
36585,CDKN2C,None,15
36586,!CDKN2C,ZNF70325,3
36587,!CDKN2C,!CIC,15
36588,!CDKN2C,!FAF1,14
36589,!CDKN2C,!IKBKE,15
36590,!CDKN2C,!BCORL1,15
36591,!CDKN2C,!KLHL6,14
36592,!CDKN2C,!PDGFRA,15
36593,!CDKN2C,!STAT6,15
36594,!CDKN2C,!CD36,14
36595,!CDKN2C,!AXIN1,15
36596,!CDKN2C,!AXIN122,15
36597,!CDKN2C,!PC,15
36598,!CDKN2C,!MALT1,14
36599,!CDKN2C,!MALT123,15
36600,!CDKN2C,!ARID2,15
36601,!CDKN2C,!CDK8,15
36602,!CDKN2C,!CPS1,15
36603,!CDKN2C,!ERBB3,15
36604,!CDKN2C,!MPL,15
36605,!CDKN2C,!PCBP1,15
36606,!CDKN2C,!XBP1,15
36607,!CDKN2C,!MUTYH,13
36608,!CDKN2C,!HIST1H2BK,15
36609,!CDKN2C,!MAPK1,14
36610,!CDKN2C,!MAPK124,15
36611,!CDKN2C,!BRSK1,14
36612,!CDKN2C,!CRLF2,14
36613,!CDKN2C,!EP300,14
36614,!CDKN2C,!TYK2,14
36615,!CDKN2C,!ZNF703,14
36616,!CDKN2C,!ZNF70325,12
36617,!CDKN2C,!FGF10,15
36618,!CDKN2C,!FGF1026,14
36619,!CDKN2C,!CUX1,14
36620,!CDKN2C,!HIST1H1C,14
36621,!CDKN2C,!PDCD1LG2,14
36622,!CDKN2C,!ROS1,14
36623,!CDKN2C,!TSC1,14
36624,!CDKN2C,!MLH1,15
36625,!CDKN2C,!ZRSR2,14
36626,!CDKN2C,!CXCR4,15
36627,!CDKN2C,!EBF1,14
36628,!CDKN2C,!EPHA5,15
36629,!CDKN2C,!SOX10,15
36630,!CDKN2C,!SPEN,14
36631,!CDKN2C,!AKT2,15
36632,!CDKN2C,!AKT3,14
36633,!CDKN2C,!CD79A,15
36634,!CDKN2C,!GTSE1,14
36635,!CDKN2C,!IGF1R,15
36636,!CDKN2C,!MLL,14
36637,!CDKN2C,!SMARCA1,14
36638,!CDKN2C,!BCL6,14
36639,!CDKN2C,!CD22,14
36640,!CDKN2C,!HDAC7,14
36641,!CDKN2C,!JAK2,14
36642,!CDKN2C,!JAK3,13
36643,!CDKN2C,!TCF3,13
36644,!CDKN2C,!ABL1,15
36645,!CDKN2C,!FGFR1,15
36646,!CDKN2C,!FLT4,15
36647,!CDKN2C,!INPP4B,15
36648,!CDKN2C,!MET,15
36649,!CDKN2C,!MET27,14
36650,!CDKN2C,!FGF3,14
36651,!CDKN2C,!FOXO1,14
36652,!CDKN2C,!POT1,14
36653,!CDKN2C,!RAD21,14
36654,!CDKN2C,!SERP2,14
36655,!CDKN2C,!SF3B1,14
36656,!CDKN2C,!SMC1A,14
36657,!CDKN2C,!MAGED1,14
36658,!CDKN2C,!LRRK2,14
36659,!CDKN2C,!TSHR,15
36660,!CDKN2C,!EMSY,15
36661,!CDKN2C,!CTNNA1,15
36662,!CDKN2C,!EED,15
36663,!CDKN2C,!EPHB1,15
36664,!CDKN2C,!MIB1,15
36665,!CDKN2C,!TUSC3,15
36666,!CDKN2C,!MYC,15
36667,!CDKN2C,!BRAF,15
36668,!CDKN2C,!KMT2C,15
36669,!CDKN2C,!NSD1,15
36670,!CDKN2C,!SMO,15
36671,!CDKN2C,!STAT4,15
36672,!CDKN2C,!ALK,15
36673,!CDKN2C,!DTX1,14
36674,!CDKN2C,!BCL7A,14
36675,!CDKN2C,!ECT2L,15
36676,!CDKN2C,!FLT1,15
36677,!CDKN2C,!FOXO3,15
36678,!CDKN2C,!JAZF1,15
36679,!CDKN2C,!KDM6A,15
36680,!CDKN2C,!PBRM1,15
36681,!CDKN2C,!PBRM128,15
36682,!CDKN2C,!FANCF,14
36683,!CDKN2C,!SETBP1,14
36684,!CDKN2C,!CDKN1B,15
36685,!CDKN2C,!APC,15
36686,!CDKN2C,!PTPN2,15
36687,!CDKN2C,!RET,15
36688,!CDKN2C,!DUSP2,15
36689,!CDKN2C,!ESR1,14
36690,!CDKN2C,!KDM2B,14
36691,!CDKN2C,!PDCD1,15
36692,CIC,None,15
36693,!CIC,ZNF70325,3
36694,!CIC,!FAF1,14
36695,!CIC,!IKBKE,15
36696,!CIC,!BCORL1,15
36697,!CIC,!KLHL6,14
36698,!CIC,!PDGFRA,15
36699,!CIC,!STAT6,15
36700,!CIC,!CD36,14
36701,!CIC,!AXIN1,15
36702,!CIC,!AXIN122,15
36703,!CIC,!PC,15
36704,!CIC,!MALT1,14
36705,!CIC,!MALT123,15
36706,!CIC,!ARID2,15
36707,!CIC,!CDK8,15
36708,!CIC,!CPS1,15
36709,!CIC,!ERBB3,15
36710,!CIC,!MPL,15
36711,!CIC,!PCBP1,15
36712,!CIC,!XBP1,15
36713,!CIC,!MUTYH,13
36714,!CIC,!HIST1H2BK,15
36715,!CIC,!MAPK1,14
36716,!CIC,!MAPK124,15
36717,!CIC,!BRSK1,14
36718,!CIC,!CRLF2,14
36719,!CIC,!EP300,14
36720,!CIC,!TYK2,14
36721,!CIC,!ZNF703,14
36722,!CIC,!ZNF70325,12
36723,!CIC,!FGF10,15
36724,!CIC,!FGF1026,14
36725,!CIC,!CUX1,14
36726,!CIC,!HIST1H1C,14
36727,!CIC,!PDCD1LG2,14
36728,!CIC,!ROS1,14
36729,!CIC,!TSC1,14
36730,!CIC,!MLH1,15
36731,!CIC,!ZRSR2,14
36732,!CIC,!CXCR4,15
36733,!CIC,!EBF1,14
36734,!CIC,!EPHA5,15
36735,!CIC,!SOX10,15
36736,!CIC,!SPEN,14
36737,!CIC,!AKT2,15
36738,!CIC,!AKT3,14
36739,!CIC,!CD79A,15
36740,!CIC,!GTSE1,14
36741,!CIC,!IGF1R,15
36742,!CIC,!MLL,14
36743,!CIC,!SMARCA1,14
36744,!CIC,!BCL6,14
36745,!CIC,!CD22,14
36746,!CIC,!HDAC7,14
36747,!CIC,!JAK2,14
36748,!CIC,!JAK3,13
36749,!CIC,!TCF3,13
36750,!CIC,!ABL1,15
36751,!CIC,!FGFR1,15
36752,!CIC,!FLT4,15
36753,!CIC,!INPP4B,15
36754,!CIC,!MET,15
36755,!CIC,!MET27,14
36756,!CIC,!FGF3,14
36757,!CIC,!FOXO1,14
36758,!CIC,!POT1,14
36759,!CIC,!RAD21,14
36760,!CIC,!SERP2,14
36761,!CIC,!SF3B1,14
36762,!CIC,!SMC1A,14
36763,!CIC,!MAGED1,14
36764,!CIC,!LRRK2,14
36765,!CIC,!TSHR,15
36766,!CIC,!EMSY,15
36767,!CIC,!CTNNA1,15
36768,!CIC,!EED,15
36769,!CIC,!EPHB1,15
36770,!CIC,!MIB1,15
36771,!CIC,!TUSC3,15
36772,!CIC,!MYC,15
36773,!CIC,!BRAF,15
36774,!CIC,!KMT2C,15
36775,!CIC,!NSD1,15
36776,!CIC,!SMO,15
36777,!CIC,!STAT4,15
36778,!CIC,!ALK,15
36779,!CIC,!DTX1,14
36780,!CIC,!BCL7A,14
36781,!CIC,!ECT2L,15
36782,!CIC,!FLT1,15
36783,!CIC,!FOXO3,15
36784,!CIC,!JAZF1,15
36785,!CIC,!KDM6A,15
36786,!CIC,!PBRM1,15
36787,!CIC,!PBRM128,15
36788,!CIC,!FANCF,14
36789,!CIC,!SETBP1,14
36790,!CIC,!CDKN1B,15
36791,!CIC,!APC,15
36792,!CIC,!PTPN2,15
36793,!CIC,!RET,15
36794,!CIC,!DUSP2,15
36795,!CIC,!ESR1,14
36796,!CIC,!KDM2B,14
36797,!CIC,!PDCD1,15
36798,FAF1,None,14
36799,!FAF1,ZNF70325,3
36800,!FAF1,!IKBKE,14
36801,!FAF1,!BCORL1,14
36802,!FAF1,!KLHL6,13
36803,!FAF1,!PDGFRA,14
36804,!FAF1,!STAT6,14
36805,!FAF1,!CD36,13
36806,!FAF1,!AXIN1,14
36807,!FAF1,!AXIN122,14
36808,!FAF1,!PC,14
36809,!FAF1,!MALT1,13
36810,!FAF1,!MALT123,14
36811,!FAF1,!ARID2,14
36812,!FAF1,!CDK8,14
36813,!FAF1,!CPS1,14
36814,!FAF1,!ERBB3,14
36815,!FAF1,!MPL,14
36816,!FAF1,!PCBP1,14
36817,!FAF1,!XBP1,14
36818,!FAF1,!MUTYH,12
36819,!FAF1,!HIST1H2BK,14
36820,!FAF1,!MAPK1,13
36821,!FAF1,!MAPK124,14
36822,!FAF1,!BRSK1,13
36823,!FAF1,!CRLF2,13
36824,!FAF1,!EP300,13
36825,!FAF1,!TYK2,13
36826,!FAF1,!ZNF703,13
36827,!FAF1,!ZNF70325,11
36828,!FAF1,!FGF10,14
36829,!FAF1,!FGF1026,13
36830,!FAF1,!CUX1,13
36831,!FAF1,!HIST1H1C,13
36832,!FAF1,!PDCD1LG2,13
36833,!FAF1,!ROS1,13
36834,!FAF1,!TSC1,13
36835,!FAF1,!MLH1,14
36836,!FAF1,!ZRSR2,13
36837,!FAF1,!CXCR4,14
36838,!FAF1,!EBF1,13
36839,!FAF1,!EPHA5,14
36840,!FAF1,!SOX10,14
36841,!FAF1,!SPEN,13
36842,!FAF1,!AKT2,14
36843,!FAF1,!AKT3,13
36844,!FAF1,!CD79A,14
36845,!FAF1,!GTSE1,13
36846,!FAF1,!IGF1R,14
36847,!FAF1,!MLL,13
36848,!FAF1,!SMARCA1,13
36849,!FAF1,!BCL6,14
36850,!FAF1,!CD22,14
36851,!FAF1,!HDAC7,14
36852,!FAF1,!JAK2,14
36853,!FAF1,!JAK3,13
36854,!FAF1,!TCF3,13
36855,!FAF1,!ABL1,14
36856,!FAF1,!FGFR1,14
36857,!FAF1,!FLT4,14
36858,!FAF1,!INPP4B,14
36859,!FAF1,!MET,14
36860,!FAF1,!MET27,13
36861,!FAF1,!FGF3,13
36862,!FAF1,!FOXO1,13
36863,!FAF1,!POT1,13
36864,!FAF1,!RAD21,13
36865,!FAF1,!SERP2,13
36866,!FAF1,!SF3B1,13
36867,!FAF1,!SMC1A,13
36868,!FAF1,!MAGED1,13
36869,!FAF1,!LRRK2,13
36870,!FAF1,!TSHR,14
36871,!FAF1,!EMSY,14
36872,!FAF1,!CTNNA1,14
36873,!FAF1,!EED,14
36874,!FAF1,!EPHB1,14
36875,!FAF1,!MIB1,14
36876,!FAF1,!TUSC3,14
36877,!FAF1,!MYC,14
36878,!FAF1,!BRAF,14
36879,!FAF1,!KMT2C,14
36880,!FAF1,!NSD1,14
36881,!FAF1,!SMO,14
36882,!FAF1,!STAT4,14
36883,!FAF1,!ALK,14
36884,!FAF1,!DTX1,13
36885,!FAF1,!BCL7A,13
36886,!FAF1,!ECT2L,14
36887,!FAF1,!FLT1,14
36888,!FAF1,!FOXO3,14
36889,!FAF1,!JAZF1,14
36890,!FAF1,!KDM6A,14
36891,!FAF1,!PBRM1,14
36892,!FAF1,!PBRM128,14
36893,!FAF1,!FANCF,13
36894,!FAF1,!SETBP1,13
36895,!FAF1,!CDKN1B,14
36896,!FAF1,!APC,14
36897,!FAF1,!PTPN2,14
36898,!FAF1,!RET,14
36899,!FAF1,!DUSP2,14
36900,!FAF1,!ESR1,13
36901,!FAF1,!KDM2B,13
36902,!FAF1,!PDCD1,14
36903,IKBKE,None,15
36904,!IKBKE,ZNF70325,3
36905,!IKBKE,!BCORL1,15
36906,!IKBKE,!KLHL6,14
36907,!IKBKE,!PDGFRA,15
36908,!IKBKE,!STAT6,15
36909,!IKBKE,!CD36,14
36910,!IKBKE,!AXIN1,15
36911,!IKBKE,!AXIN122,15
36912,!IKBKE,!PC,15
36913,!IKBKE,!MALT1,14
36914,!IKBKE,!MALT123,15
36915,!IKBKE,!ARID2,15
36916,!IKBKE,!CDK8,15
36917,!IKBKE,!CPS1,15
36918,!IKBKE,!ERBB3,15
36919,!IKBKE,!MPL,15
36920,!IKBKE,!PCBP1,15
36921,!IKBKE,!XBP1,15
36922,!IKBKE,!MUTYH,13
36923,!IKBKE,!HIST1H2BK,15
36924,!IKBKE,!MAPK1,14
36925,!IKBKE,!MAPK124,15
36926,!IKBKE,!BRSK1,14
36927,!IKBKE,!CRLF2,14
36928,!IKBKE,!EP300,14
36929,!IKBKE,!TYK2,14
36930,!IKBKE,!ZNF703,14
36931,!IKBKE,!ZNF70325,12
36932,!IKBKE,!FGF10,15
36933,!IKBKE,!FGF1026,14
36934,!IKBKE,!CUX1,14
36935,!IKBKE,!HIST1H1C,14
36936,!IKBKE,!PDCD1LG2,14
36937,!IKBKE,!ROS1,14
36938,!IKBKE,!TSC1,14
36939,!IKBKE,!MLH1,15
36940,!IKBKE,!ZRSR2,14
36941,!IKBKE,!CXCR4,15
36942,!IKBKE,!EBF1,14
36943,!IKBKE,!EPHA5,15
36944,!IKBKE,!SOX10,15
36945,!IKBKE,!SPEN,14
36946,!IKBKE,!AKT2,15
36947,!IKBKE,!AKT3,14
36948,!IKBKE,!CD79A,15
36949,!IKBKE,!GTSE1,14
36950,!IKBKE,!IGF1R,15
36951,!IKBKE,!MLL,14
36952,!IKBKE,!SMARCA1,14
36953,!IKBKE,!BCL6,14
36954,!IKBKE,!CD22,14
36955,!IKBKE,!HDAC7,14
36956,!IKBKE,!JAK2,14
36957,!IKBKE,!JAK3,13
36958,!IKBKE,!TCF3,13
36959,!IKBKE,!ABL1,15
36960,!IKBKE,!FGFR1,15
36961,!IKBKE,!FLT4,15
36962,!IKBKE,!INPP4B,15
36963,!IKBKE,!MET,15
36964,!IKBKE,!MET27,14
36965,!IKBKE,!FGF3,14
36966,!IKBKE,!FOXO1,14
36967,!IKBKE,!POT1,14
36968,!IKBKE,!RAD21,14
36969,!IKBKE,!SERP2,14
36970,!IKBKE,!SF3B1,14
36971,!IKBKE,!SMC1A,14
36972,!IKBKE,!MAGED1,14
36973,!IKBKE,!LRRK2,14
36974,!IKBKE,!TSHR,15
36975,!IKBKE,!EMSY,15
36976,!IKBKE,!CTNNA1,15
36977,!IKBKE,!EED,15
36978,!IKBKE,!EPHB1,15
36979,!IKBKE,!MIB1,15
36980,!IKBKE,!TUSC3,15
36981,!IKBKE,!MYC,15
36982,!IKBKE,!BRAF,15
36983,!IKBKE,!KMT2C,15
36984,!IKBKE,!NSD1,15
36985,!IKBKE,!SMO,15
36986,!IKBKE,!STAT4,15
36987,!IKBKE,!ALK,15
36988,!IKBKE,!DTX1,14
36989,!IKBKE,!BCL7A,14
36990,!IKBKE,!ECT2L,15
36991,!IKBKE,!FLT1,15
36992,!IKBKE,!FOXO3,15
36993,!IKBKE,!JAZF1,15
36994,!IKBKE,!KDM6A,15
36995,!IKBKE,!PBRM1,15
36996,!IKBKE,!PBRM128,15
36997,!IKBKE,!FANCF,14
36998,!IKBKE,!SETBP1,14
36999,!IKBKE,!CDKN1B,15
37000,!IKBKE,!APC,15
37001,!IKBKE,!PTPN2,15
37002,!IKBKE,!RET,15
37003,!IKBKE,!DUSP2,15
37004,!IKBKE,!ESR1,14
37005,!IKBKE,!KDM2B,14
37006,!IKBKE,!PDCD1,15
37007,BCORL1,None,15
37008,!BCORL1,ZNF70325,3
37009,!BCORL1,!KLHL6,14
37010,!BCORL1,!PDGFRA,15
37011,!BCORL1,!STAT6,15
37012,!BCORL1,!CD36,14
37013,!BCORL1,!AXIN1,15
37014,!BCORL1,!AXIN122,15
37015,!BCORL1,!PC,15
37016,!BCORL1,!MALT1,14
37017,!BCORL1,!MALT123,15
37018,!BCORL1,!ARID2,15
37019,!BCORL1,!CDK8,15
37020,!BCORL1,!CPS1,15
37021,!BCORL1,!ERBB3,15
37022,!BCORL1,!MPL,15
37023,!BCORL1,!PCBP1,15
37024,!BCORL1,!XBP1,15
37025,!BCORL1,!MUTYH,13
37026,!BCORL1,!HIST1H2BK,15
37027,!BCORL1,!MAPK1,14
37028,!BCORL1,!MAPK124,15
37029,!BCORL1,!BRSK1,14
37030,!BCORL1,!CRLF2,14
37031,!BCORL1,!EP300,14
37032,!BCORL1,!TYK2,14
37033,!BCORL1,!ZNF703,14
37034,!BCORL1,!ZNF70325,12
37035,!BCORL1,!FGF10,15
37036,!BCORL1,!FGF1026,14
37037,!BCORL1,!CUX1,14
37038,!BCORL1,!HIST1H1C,14
37039,!BCORL1,!PDCD1LG2,14
37040,!BCORL1,!ROS1,14
37041,!BCORL1,!TSC1,14
37042,!BCORL1,!MLH1,15
37043,!BCORL1,!ZRSR2,14
37044,!BCORL1,!CXCR4,15
37045,!BCORL1,!EBF1,14
37046,!BCORL1,!EPHA5,15
37047,!BCORL1,!SOX10,15
37048,!BCORL1,!SPEN,14
37049,!BCORL1,!AKT2,15
37050,!BCORL1,!AKT3,14
37051,!BCORL1,!CD79A,15
37052,!BCORL1,!GTSE1,14
37053,!BCORL1,!IGF1R,15
37054,!BCORL1,!MLL,14
37055,!BCORL1,!SMARCA1,14
37056,!BCORL1,!BCL6,14
37057,!BCORL1,!CD22,14
37058,!BCORL1,!HDAC7,14
37059,!BCORL1,!JAK2,14
37060,!BCORL1,!JAK3,13
37061,!BCORL1,!TCF3,13
37062,!BCORL1,!ABL1,15
37063,!BCORL1,!FGFR1,15
37064,!BCORL1,!FLT4,15
37065,!BCORL1,!INPP4B,15
37066,!BCORL1,!MET,15
37067,!BCORL1,!MET27,14
37068,!BCORL1,!FGF3,14
37069,!BCORL1,!FOXO1,14
37070,!BCORL1,!POT1,14
37071,!BCORL1,!RAD21,14
37072,!BCORL1,!SERP2,14
37073,!BCORL1,!SF3B1,14
37074,!BCORL1,!SMC1A,14
37075,!BCORL1,!MAGED1,14
37076,!BCORL1,!LRRK2,14
37077,!BCORL1,!TSHR,15
37078,!BCORL1,!EMSY,15
37079,!BCORL1,!CTNNA1,15
37080,!BCORL1,!EED,15
37081,!BCORL1,!EPHB1,15
37082,!BCORL1,!MIB1,15
37083,!BCORL1,!TUSC3,15
37084,!BCORL1,!MYC,15
37085,!BCORL1,!BRAF,15
37086,!BCORL1,!KMT2C,15
37087,!BCORL1,!NSD1,15
37088,!BCORL1,!SMO,15
37089,!BCORL1,!STAT4,15
37090,!BCORL1,!ALK,15
37091,!BCORL1,!DTX1,14
37092,!BCORL1,!BCL7A,14
37093,!BCORL1,!ECT2L,15
37094,!BCORL1,!FLT1,15
37095,!BCORL1,!FOXO3,15
37096,!BCORL1,!JAZF1,15
37097,!BCORL1,!KDM6A,15
37098,!BCORL1,!PBRM1,15
37099,!BCORL1,!PBRM128,15
37100,!BCORL1,!FANCF,14
37101,!BCORL1,!SETBP1,14
37102,!BCORL1,!CDKN1B,15
37103,!BCORL1,!APC,15
37104,!BCORL1,!PTPN2,15
37105,!BCORL1,!RET,15
37106,!BCORL1,!DUSP2,15
37107,!BCORL1,!ESR1,14
37108,!BCORL1,!KDM2B,14
37109,!BCORL1,!PDCD1,15
37110,KLHL6,None,14
37111,!KLHL6,!PDGFRA,14
37112,!KLHL6,!STAT6,14
37113,!KLHL6,!CD36,13
37114,!KLHL6,!AXIN1,14
37115,!KLHL6,!AXIN122,14
37116,!KLHL6,!PC,14
37117,!KLHL6,!MALT1,13
37118,!KLHL6,!MALT123,14
37119,!KLHL6,!ARID2,14
37120,!KLHL6,!CDK8,14
37121,!KLHL6,!CPS1,14
37122,!KLHL6,!ERBB3,14
37123,!KLHL6,!MPL,14
37124,!KLHL6,!PCBP1,14
37125,!KLHL6,!XBP1,14
37126,!KLHL6,!MUTYH,12
37127,!KLHL6,!HIST1H2BK,14
37128,!KLHL6,!MAPK1,13
37129,!KLHL6,!MAPK124,14
37130,!KLHL6,!BRSK1,14
37131,!KLHL6,!CRLF2,14
37132,!KLHL6,!EP300,14
37133,!KLHL6,!TYK2,14
37134,!KLHL6,!ZNF703,13
37135,!KLHL6,!ZNF70325,12
37136,!KLHL6,!FGF10,14
37137,!KLHL6,!FGF1026,13
37138,!KLHL6,!CUX1,13
37139,!KLHL6,!HIST1H1C,13
37140,!KLHL6,!PDCD1LG2,13
37141,!KLHL6,!ROS1,13
37142,!KLHL6,!TSC1,13
37143,!KLHL6,!MLH1,14
37144,!KLHL6,!ZRSR2,13
37145,!KLHL6,!CXCR4,14
37146,!KLHL6,!EBF1,13
37147,!KLHL6,!EPHA5,14
37148,!KLHL6,!SOX10,14
37149,!KLHL6,!SPEN,13
37150,!KLHL6,!AKT2,14
37151,!KLHL6,!AKT3,13
37152,!KLHL6,!CD79A,14
37153,!KLHL6,!GTSE1,13
37154,!KLHL6,!IGF1R,14
37155,!KLHL6,!MLL,13
37156,!KLHL6,!SMARCA1,13
37157,!KLHL6,!BCL6,13
37158,!KLHL6,!CD22,13
37159,!KLHL6,!HDAC7,13
37160,!KLHL6,!JAK2,13
37161,!KLHL6,!JAK3,12
37162,!KLHL6,!TCF3,12
37163,!KLHL6,!ABL1,14
37164,!KLHL6,!FGFR1,14
37165,!KLHL6,!FLT4,14
37166,!KLHL6,!INPP4B,14
37167,!KLHL6,!MET,14
37168,!KLHL6,!MET27,13
37169,!KLHL6,!FGF3,13
37170,!KLHL6,!FOXO1,13
37171,!KLHL6,!POT1,13
37172,!KLHL6,!RAD21,13
37173,!KLHL6,!SERP2,13
37174,!KLHL6,!SF3B1,13
37175,!KLHL6,!SMC1A,13
37176,!KLHL6,!MAGED1,13
37177,!KLHL6,!LRRK2,13
37178,!KLHL6,!TSHR,14
37179,!KLHL6,!EMSY,14
37180,!KLHL6,!CTNNA1,14
37181,!KLHL6,!EED,14
37182,!KLHL6,!EPHB1,14
37183,!KLHL6,!MIB1,14
37184,!KLHL6,!TUSC3,14
37185,!KLHL6,!MYC,14
37186,!KLHL6,!BRAF,14
37187,!KLHL6,!KMT2C,14
37188,!KLHL6,!NSD1,14
37189,!KLHL6,!SMO,14
37190,!KLHL6,!STAT4,14
37191,!KLHL6,!ALK,14
37192,!KLHL6,!DTX1,13
37193,!KLHL6,!BCL7A,13
37194,!KLHL6,!ECT2L,14
37195,!KLHL6,!FLT1,14
37196,!KLHL6,!FOXO3,14
37197,!KLHL6,!JAZF1,14
37198,!KLHL6,!KDM6A,14
37199,!KLHL6,!PBRM1,14
37200,!KLHL6,!PBRM128,14
37201,!KLHL6,!FANCF,13
37202,!KLHL6,!SETBP1,13
37203,!KLHL6,!CDKN1B,14
37204,!KLHL6,!APC,14
37205,!KLHL6,!PTPN2,14
37206,!KLHL6,!RET,14
37207,!KLHL6,!DUSP2,14
37208,!KLHL6,!ESR1,13
37209,!KLHL6,!KDM2B,13
37210,!KLHL6,!PDCD1,14
37211,PDGFRA,None,15
37212,!PDGFRA,ZNF70325,3
37213,!PDGFRA,!STAT6,15
37214,!PDGFRA,!CD36,14
37215,!PDGFRA,!AXIN1,15
37216,!PDGFRA,!AXIN122,15
37217,!PDGFRA,!PC,15
37218,!PDGFRA,!MALT1,14
37219,!PDGFRA,!MALT123,15
37220,!PDGFRA,!ARID2,15
37221,!PDGFRA,!CDK8,15
37222,!PDGFRA,!CPS1,15
37223,!PDGFRA,!ERBB3,15
37224,!PDGFRA,!MPL,15
37225,!PDGFRA,!PCBP1,15
37226,!PDGFRA,!XBP1,15
37227,!PDGFRA,!MUTYH,13
37228,!PDGFRA,!HIST1H2BK,15
37229,!PDGFRA,!MAPK1,14
37230,!PDGFRA,!MAPK124,15
37231,!PDGFRA,!BRSK1,14
37232,!PDGFRA,!CRLF2,14
37233,!PDGFRA,!EP300,14
37234,!PDGFRA,!TYK2,14
37235,!PDGFRA,!ZNF703,14
37236,!PDGFRA,!ZNF70325,12
37237,!PDGFRA,!FGF10,15
37238,!PDGFRA,!FGF1026,14
37239,!PDGFRA,!CUX1,14
37240,!PDGFRA,!HIST1H1C,14
37241,!PDGFRA,!PDCD1LG2,14
37242,!PDGFRA,!ROS1,14
37243,!PDGFRA,!TSC1,14
37244,!PDGFRA,!MLH1,15
37245,!PDGFRA,!ZRSR2,14
37246,!PDGFRA,!CXCR4,15
37247,!PDGFRA,!EBF1,14
37248,!PDGFRA,!EPHA5,15
37249,!PDGFRA,!SOX10,15
37250,!PDGFRA,!SPEN,14
37251,!PDGFRA,!AKT2,15
37252,!PDGFRA,!AKT3,14
37253,!PDGFRA,!CD79A,15
37254,!PDGFRA,!GTSE1,14
