,geneA,geneB,number of patients
928,MLL2,!NF1,4
929,MLL2,!NOD1,4
930,MLL2,!NOTCH2,4
931,MLL2,!PDGFRB,4
932,MLL2,!SETD2,4
933,MLL2,!TSC2,4
934,MLL2,!ASMTL,3
935,MLL2,!CDK12,3
936,MLL2,!CIITA,3
937,MLL2,!ETS1,3
938,MLL2,!HIST1H1D,3
939,MLL2,!IKZF2,4
940,MLL2,!IDH1,3
941,MLL2,!IRF4,3
942,MLL2,!MAP2K1,3
943,MLL2,!MSH6,3
944,MLL2,!SUFU,3
945,MLL2,!AR,4
946,MLL2,!PIK3CG,4
947,MLL2,!ARHGAP26,4
948,MLL2,!ATM,4
949,MLL2,!CD274,4
950,MLL2,!EXOSC6,4
951,MLL2,!MYO18A,4
952,MLL2,!PCLO,4
953,MLL2,!PRSS8,4
954,MLL2,!TNFRSF17,4
955,MLL2,!WDR90,4
956,MLL2,!GATA2,4
957,MLL2,!MAP3K6,4
958,MLL2,!SOX2,3
959,MLL2,!TLL2,4
960,MLL2,!CSF3R,4
961,MLL2,!CTCF,4
962,MLL2,!DNM2,4
963,MLL2,!ERBB4,4
964,MLL2,!HNF1A,4
965,MLL2,!HSP90AA1,4
966,MLL2,!NKX2-1,4
967,MLL2,!NUP93,4
968,MLL2,!CDKN2B,4
969,MLL2,!DOT1L,4
970,MLL2,!FANCC,4
971,MLL2,!FBXW7,4
972,MLL2,!MTOR,4
973,MLL2,!NTRK1,3
974,MLL2,!PRKDC,4
975,MLL2,!STAT5B,4
976,MLL2,!CARD11,4
977,MLL2,!EPHA3,4
978,MLL2,!FANCA,4
979,MLL2,!FANCG,4
980,MLL2,!GRIN2A,4
981,MLL2,!IL7R,4
982,MLL2,!ATR,4
983,MLL2,!FANCE,4
984,MLL2,!BCOR,4
985,MLL2,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,4
986,MLL2,!DAXX,4
987,MLL2,!INPP5D,4
988,MLL2,!PTCH1,4
989,MLL2,!SDHA,4
990,MLL2,!TFC3,4
991,MLL2,!TNFRSF11A,4
992,MLL2,!BIRC3,4
993,MLL2,!BRIP1,4
994,MLL2,!CHEK2,4
995,MLL2,!CHEK219,4
996,MLL2,!MAP3K1,4
997,MLL2,!MKI67,4
998,MLL2,!MRE11A,4
999,MLL2,!RPTOR,4
1000,MLL2,!MSH3,4
1001,MLL2,!SDHC,4
1002,MLL2,!SRC,4
1003,MLL2,!MDM2,4
1004,MLL2,!TOP1,4
1005,MLL2,!JUN,4
1006,MLL2,!MDM4,4
1007,MLL2,!FRS2,4
1008,MLL2,!FRS220,4
1009,MLL2,!HDAC4,4
1010,MLL2,!AKT1,4
1011,MLL2,!JAK1,4
1012,MLL2,!MAFB,4
1013,MLL2,!NCSTN,4
1014,MLL2,!TGFBR2,4
1015,MLL2,!ETV6,4
1016,MLL2,!ETV621,4
1017,MLL2,!IDH2,4
1018,MLL2,!MYCN,4
1019,MLL2,!SMARCB1,4
1020,MLL2,!STAG2,4
1021,MLL2,!NOTCH1,4
1022,MLL2,!RAD50,4
1023,MLL2,!RELN,4
1024,MLL2,!ARAF,4
1025,MLL2,!EZH2,4
1026,MLL2,!NCOR2,4
1027,MLL2,!CSF1R,4
1028,MLL2,!MYD88,4
1029,MLL2,!P2RY8,4
1030,MLL2,!TAF1,4
1031,MLL2,!CDKN2C,4
1032,MLL2,!CIC,4
1033,MLL2,!FAF1,4
1034,MLL2,!IKBKE,4
1035,MLL2,!BCORL1,4
1036,MLL2,!KLHL6,4
1037,MLL2,!PDGFRA,4
1038,MLL2,!STAT6,4
1039,MLL2,!CD36,4
1040,MLL2,!AXIN1,4
1041,MLL2,!AXIN122,4
1042,MLL2,!PC,4
1043,MLL2,!MALT1,4
1044,MLL2,!MALT123,4
1045,MLL2,!ARID2,4
1046,MLL2,!CDK8,4
1047,MLL2,!CPS1,4
1048,MLL2,!ERBB3,4
1049,MLL2,!MPL,4
1050,MLL2,!PCBP1,4
1051,MLL2,!XBP1,4
1052,MLL2,!MUTYH,4
1053,MLL2,!HIST1H2BK,4
1054,MLL2,!MAPK1,4
1055,MLL2,!MAPK124,4
1056,MLL2,!BRSK1,4
1057,MLL2,!CRLF2,4
1058,MLL2,!EP300,4
1059,MLL2,!TYK2,4
1060,MLL2,!ZNF703,4
1061,MLL2,!ZNF70325,4
1062,MLL2,!FGF10,4
1063,MLL2,!FGF1026,4
1064,MLL2,!CUX1,4
1065,MLL2,!HIST1H1C,4
1066,MLL2,!PDCD1LG2,4
1067,MLL2,!ROS1,4
1068,MLL2,!TSC1,4
1069,MLL2,!MLH1,4
1070,MLL2,!ZRSR2,4
1071,MLL2,!CXCR4,4
1072,MLL2,!EBF1,4
1073,MLL2,!EPHA5,4
1074,MLL2,!SOX10,4
1075,MLL2,!SPEN,4
1076,MLL2,!AKT2,4
1077,MLL2,!AKT3,4
1078,MLL2,!CD79A,4
1079,MLL2,!GTSE1,4
1080,MLL2,!IGF1R,4
1081,MLL2,!MLL,4
1082,MLL2,!SMARCA1,4
1083,MLL2,!BCL6,4
1084,MLL2,!CD22,4
1085,MLL2,!HDAC7,4
1086,MLL2,!JAK2,4
1087,MLL2,!JAK3,4
1088,MLL2,!TCF3,4
1089,MLL2,!ABL1,4
1090,MLL2,!FGFR1,4
1091,MLL2,!FLT4,4
1092,MLL2,!INPP4B,4
1093,MLL2,!MET,4
1094,MLL2,!MET27,4
1095,MLL2,!FGF3,4
1096,MLL2,!FOXO1,4
1097,MLL2,!POT1,4
1098,MLL2,!RAD21,4
1099,MLL2,!SERP2,4
1100,MLL2,!SF3B1,4
1101,MLL2,!SMC1A,4
1102,MLL2,!MAGED1,4
1103,MLL2,!LRRK2,4
1104,MLL2,!TSHR,4
1105,MLL2,!EMSY,4
1106,MLL2,!CTNNA1,4
1107,MLL2,!EED,4
1108,MLL2,!EPHB1,4
1109,MLL2,!MIB1,4
1110,MLL2,!TUSC3,4
1111,MLL2,!MYC,4
1112,MLL2,!BRAF,4
1113,MLL2,!KMT2C,4
1114,MLL2,!NSD1,4
1115,MLL2,!SMO,4
1116,MLL2,!STAT4,4
1117,MLL2,!ALK,4
1118,MLL2,!DTX1,4
1119,MLL2,!BCL7A,4
1120,MLL2,!ECT2L,4
1121,MLL2,!FLT1,4
1122,MLL2,!FOXO3,4
1123,MLL2,!JAZF1,4
1124,MLL2,!KDM6A,4
1125,MLL2,!PBRM1,4
1126,MLL2,!PBRM128,4
1127,MLL2,!FANCF,4
1128,MLL2,!SETBP1,4
1129,MLL2,!CDKN1B,4
1130,MLL2,!APC,4
1131,MLL2,!PTPN2,4
1132,MLL2,!RET,4
1133,MLL2,!DUSP2,4
1134,MLL2,!ESR1,4
1135,MLL2,!KDM2B,4
1136,MLL2,!PDCD1,4
1137,BARD1,None,3
1138,BARD1,!PTPRD,3
1139,BARD1,!ALK-STK32B ALK FUSION,3
1140,BARD1,!C17orf39,3
1141,BARD1,!ATRX,3
1142,BARD1,!ATRX11,3
1143,BARD1,!TNFAIP3,3
1144,BARD1,!CIITA DELETION,3
1145,BARD1,!CKS1B,3
1146,BARD1,!CAD,3
1147,BARD1,!FAS,3
1148,BARD1,!CRKL,3
1149,BARD1,!MCL1,3
1150,BARD1,!FGF14,3
1151,BARD1,!FGF1412,3
1152,BARD1,!TBL1XR1,3
1153,BARD1,!FAS13,3
1154,BARD1,!CCNE1 ,3
1155,BARD1,!RICTOR ,3
1156,BARD1,!MYST3 ,3
1157,BARD1,!IRS2 ,3
1158,BARD1,!MSH2,3
1159,BARD1,!PTPRO,3
1160,BARD1,!KDR ,3
1161,BARD1,!KIT ,3
1162,BARD1,!ERBB2 ,3
1163,BARD1,!NF1 ,3
1164,BARD1,!CDKN2A,3
1165,BARD1,!FHIT,3
1166,BARD1,!CREBBP,3
1167,BARD1,!BCL2,3
1168,BARD1,!DNMT3A,3
1169,BARD1,!ARID1A,3
1170,BARD1,!BTK,3
1171,BARD1,!CREBBP15,3
1172,BARD1,!DDR2,3
1173,BARD1,!FLT316,3
1174,BARD1,!GATA3,3
1175,BARD1,!GNAS17,3
1176,BARD1,!LRP1B,3
1177,BARD1,!LRP1B18,3
1178,BARD1,!MLL3,3
1179,BARD1,!NF1,3
1180,BARD1,!NOD1,3
1181,BARD1,!NOTCH2,3
1182,BARD1,!PDGFRB,3
1183,BARD1,!SETD2,3
1184,BARD1,!TSC2,3
1185,BARD1,!ASMTL,3
1186,BARD1,!CDK12,3
1187,BARD1,!ETS1,3
1188,BARD1,!HIST1H1D,3
1189,BARD1,!IKZF2,3
1190,BARD1,!IDH1,3
1191,BARD1,!IRF4,3
1192,BARD1,!MAP2K1,3
1193,BARD1,!MSH6,3
1194,BARD1,!SUFU,3
1195,BARD1,!AR,3
1196,BARD1,!PIK3CG,3
1197,BARD1,!ARHGAP26,3
1198,BARD1,!ATM,3
1199,BARD1,!CD274,3
1200,BARD1,!EXOSC6,3
1201,BARD1,!MYO18A,3
1202,BARD1,!PCLO,3
1203,BARD1,!PRSS8,3
1204,BARD1,!TNFRSF17,3
1205,BARD1,!MAP3K6,3
1206,BARD1,!SOX2,3
1207,BARD1,!TLL2,3
1208,BARD1,!CSF3R,3
1209,BARD1,!CTCF,3
1210,BARD1,!DNM2,3
1211,BARD1,!ERBB4,3
1212,BARD1,!HNF1A,3
1213,BARD1,!HSP90AA1,3
1214,BARD1,!NKX2-1,3
1215,BARD1,!NUP93,3
1216,BARD1,!CDKN2B,3
1217,BARD1,!DOT1L,3
1218,BARD1,!FANCC,3
1219,BARD1,!FBXW7,3
1220,BARD1,!MTOR,3
1221,BARD1,!PRKDC,3
1222,BARD1,!STAT5B,3
1223,BARD1,!CARD11,3
1224,BARD1,!EPHA3,3
1225,BARD1,!FANCA,3
1226,BARD1,!FANCG,3
1227,BARD1,!GRIN2A,3
1228,BARD1,!IL7R,3
1229,BARD1,!FANCE,3
1230,BARD1,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,3
1231,BARD1,!BIRC3,3
1232,BARD1,!BRIP1,3
1233,BARD1,!CHEK2,3
1234,BARD1,!CHEK219,3
1235,BARD1,!MAP3K1,3
1236,BARD1,!MKI67,3
1237,BARD1,!MRE11A,3
1238,BARD1,!RPTOR,3
1239,BARD1,!SDHC,3
1240,BARD1,!SRC,3
1241,BARD1,!MDM2,3
1242,BARD1,!TOP1,3
1243,BARD1,!JUN,3
1244,BARD1,!MDM4,3
1245,BARD1,!FRS2,3
1246,BARD1,!FRS220,3
1247,BARD1,!HDAC4,3
1248,BARD1,!AKT1,3
1249,BARD1,!JAK1,3
1250,BARD1,!MAFB,3
1251,BARD1,!NCSTN,3
1252,BARD1,!TGFBR2,3
1253,BARD1,!ETV6,3
1254,BARD1,!ETV621,3
1255,BARD1,!IDH2,3
1256,BARD1,!MYCN,3
1257,BARD1,!SMARCB1,3
1258,BARD1,!STAG2,3
1259,BARD1,!NOTCH1,3
1260,BARD1,!RAD50,3
1261,BARD1,!RELN,3
1262,BARD1,!ARAF,3
1263,BARD1,!EZH2,3
1264,BARD1,!NCOR2,3
1265,BARD1,!MYD88,3
1266,BARD1,!P2RY8,3
1267,BARD1,!TAF1,3
1268,BARD1,!CDKN2C,3
1269,BARD1,!CIC,3
1270,BARD1,!FAF1,3
1271,BARD1,!IKBKE,3
1272,BARD1,!BCORL1,3
1273,BARD1,!KLHL6,3
1274,BARD1,!PDGFRA,3
1275,BARD1,!STAT6,3
1276,BARD1,!AXIN1,3
1277,BARD1,!MALT1,3
1278,BARD1,!MALT123,3
1279,BARD1,!ARID2,3
1280,BARD1,!CDK8,3
1281,BARD1,!CPS1,3
1282,BARD1,!ERBB3,3
1283,BARD1,!MPL,3
1284,BARD1,!PCBP1,3
1285,BARD1,!XBP1,3
1286,BARD1,!MUTYH,3
1287,BARD1,!HIST1H2BK,3
1288,BARD1,!MAPK1,3
1289,BARD1,!MAPK124,3
1290,BARD1,!BRSK1,3
1291,BARD1,!CRLF2,3
1292,BARD1,!EP300,3
1293,BARD1,!TYK2,3
1294,BARD1,!ZNF703,3
1295,BARD1,!ZNF70325,3
1296,BARD1,!FGF10,3
1297,BARD1,!FGF1026,3
1298,BARD1,!CUX1,3
1299,BARD1,!HIST1H1C,3
1300,BARD1,!PDCD1LG2,3
1301,BARD1,!ROS1,3
1302,BARD1,!TSC1,3
1303,BARD1,!MLH1,3
1304,BARD1,!ZRSR2,3
1305,BARD1,!CXCR4,3
1306,BARD1,!EBF1,3
1307,BARD1,!EPHA5,3
1308,BARD1,!SOX10,3
1309,BARD1,!SPEN,3
1310,BARD1,!AKT2,3
1311,BARD1,!AKT3,3
1312,BARD1,!CD79A,3
1313,BARD1,!GTSE1,3
1314,BARD1,!IGF1R,3
1315,BARD1,!MLL,3
1316,BARD1,!SMARCA1,3
1317,BARD1,!BCL6,3
1318,BARD1,!CD22,3
1319,BARD1,!HDAC7,3
1320,BARD1,!JAK2,3
1321,BARD1,!JAK3,3
1322,BARD1,!TCF3,3
1323,BARD1,!ABL1,3
1324,BARD1,!FGFR1,3
1325,BARD1,!FLT4,3
1326,BARD1,!INPP4B,3
1327,BARD1,!MET,3
1328,BARD1,!MET27,3
1329,BARD1,!FGF3,3
1330,BARD1,!FOXO1,3
1331,BARD1,!POT1,3
1332,BARD1,!RAD21,3
1333,BARD1,!SERP2,3
1334,BARD1,!SF3B1,3
1335,BARD1,!SMC1A,3
1336,BARD1,!MAGED1,3
1337,BARD1,!LRRK2,3
1338,BARD1,!TSHR,3
1339,BARD1,!EMSY,3
1340,BARD1,!CTNNA1,3
1341,BARD1,!EED,3
1342,BARD1,!EPHB1,3
1343,BARD1,!MIB1,3
1344,BARD1,!TUSC3,3
1345,BARD1,!MYC,3
1346,BARD1,!BRAF,3
1347,BARD1,!KMT2C,3
1348,BARD1,!NSD1,3
1349,BARD1,!SMO,3
1350,BARD1,!STAT4,3
1351,BARD1,!ALK,3
1352,BARD1,!DTX1,3
1353,BARD1,!BCL7A,3
1354,BARD1,!ECT2L,3
1355,BARD1,!FLT1,3
1356,BARD1,!FOXO3,3
1357,BARD1,!JAZF1,3
1358,BARD1,!KDM6A,3
1359,BARD1,!PBRM1,3
1360,BARD1,!PBRM128,3
1361,BARD1,!FANCF,3
1362,BARD1,!SETBP1,3
1363,BARD1,!CDKN1B,3
1364,BARD1,!APC,3
1365,BARD1,!PTPN2,3
1366,BARD1,!RET,3
1367,BARD1,!DUSP2,3
1368,BARD1,!ESR1,3
1369,BARD1,!KDM2B,3
1370,BARD1,!PDCD1,3
1371,BRCA2,None,4
1372,BRCA2,MED12,3
1373,BRCA2,!FLT3,3
1374,BRCA2,!FLYWCH1,3
1375,BRCA2,!FOXL2,3
1376,BRCA2,!GNAS,3
1377,BRCA2,!PDCD11,3
1378,BRCA2,!SMC3,3
1379,BRCA2,!PTPRD,4
1380,BRCA2,!ALK-STK32B ALK FUSION,4
1381,BRCA2,!C17orf39 amp,4
1382,BRCA2,!C17orf39,4
1383,BRCA2,!ATRX,4
1384,BRCA2,!ATRX11,4
1385,BRCA2,!TNFAIP3,4
1386,BRCA2,!CIITA DELETION,4
1387,BRCA2,!PTEN,3
1388,BRCA2,!CKS1B,4
1389,BRCA2,!CAD,4
1390,BRCA2,!FAS,4
1391,BRCA2,!CRKL,4
1392,BRCA2,!MCL1,4
1393,BRCA2,!FGF14,4
1394,BRCA2,!FGF1412,4
1395,BRCA2,!TBL1XR1,4
1396,BRCA2,!FAS13,4
1397,BRCA2,!CCNE1 ,4
1398,BRCA2,!RICTOR ,4
1399,BRCA2,!MYST3 ,4
1400,BRCA2,!IRS2 ,3
1401,BRCA2,!MSH2,4
1402,BRCA2,!PTPRO,4
1403,BRCA2,!KDR ,4
1404,BRCA2,!KIT ,4
1405,BRCA2,!ERBB2 ,4
1406,BRCA2,!NF1 ,4
1407,BRCA2,!CDKN2A,4
1408,BRCA2,!FHIT,4
1409,BRCA2,!CREBBP,3
1410,BRCA2,!AURKB ,4
1411,BRCA2,!BCL2,4
1412,BRCA2,!BCL2L2 ,4
1413,BRCA2,!KDM5A14,4
1414,BRCA2,!DNMT3A,3
1415,BRCA2,!ARID1A,4
1416,BRCA2,!BTK,4
1417,BRCA2,!CREBBP15,4
1418,BRCA2,!DDR2,4
1419,BRCA2,!FLCN,4
1420,BRCA2,!FLT316,4
1421,BRCA2,!GATA3,4
1422,BRCA2,!GNAS17,4
1423,BRCA2,!LRP1B,4
1424,BRCA2,!LRP1B18,3
1425,BRCA2,!MAP2K4,3
1426,BRCA2,!MLL3,4
1427,BRCA2,!NF1,4
1428,BRCA2,!NOD1,4
1429,BRCA2,!NOTCH2,4
1430,BRCA2,!PDGFRB,4
1431,BRCA2,!SETD2,4
1432,BRCA2,!TSC2,4
1433,BRCA2,!ASMTL,4
1434,BRCA2,!CDK12,4
1435,BRCA2,!CIITA,4
1436,BRCA2,!ETS1,4
1437,BRCA2,!HIST1H1D,4
1438,BRCA2,!IKZF2,4
1439,BRCA2,!IDH1,4
1440,BRCA2,!IRF4,4
1441,BRCA2,!MAP2K1,4
1442,BRCA2,!MSH6,4
1443,BRCA2,!SUFU,4
1444,BRCA2,!AR,4
1445,BRCA2,!PIK3CG,4
1446,BRCA2,!ARHGAP26,4
1447,BRCA2,!ATM,4
1448,BRCA2,!CD274,4
1449,BRCA2,!EXOSC6,4
1450,BRCA2,!MYO18A,4
1451,BRCA2,!PCLO,4
1452,BRCA2,!PRSS8,4
1453,BRCA2,!TNFRSF17,4
1454,BRCA2,!WDR90,4
1455,BRCA2,!GATA2,4
1456,BRCA2,!MAP3K6,4
1457,BRCA2,!SOX2,4
1458,BRCA2,!TLL2,3
1459,BRCA2,!CSF3R,4
1460,BRCA2,!CTCF,4
1461,BRCA2,!DNM2,4
1462,BRCA2,!ERBB4,4
1463,BRCA2,!HNF1A,4
1464,BRCA2,!HSP90AA1,4
1465,BRCA2,!NKX2-1,4
1466,BRCA2,!NUP93,4
1467,BRCA2,!CDKN2B,4
1468,BRCA2,!DOT1L,4
1469,BRCA2,!FANCC,4
1470,BRCA2,!FBXW7,4
1471,BRCA2,!MTOR,4
1472,BRCA2,!NTRK1,4
1473,BRCA2,!PRKDC,4
1474,BRCA2,!STAT5B,4
1475,BRCA2,!CARD11,3
1476,BRCA2,!EPHA3,4
1477,BRCA2,!FANCA,4
1478,BRCA2,!FANCG,4
1479,BRCA2,!GRIN2A,4
1480,BRCA2,!IL7R,4
1481,BRCA2,!ATR,4
1482,BRCA2,!FANCE,4
1483,BRCA2,!BCOR,4
1484,BRCA2,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,4
1485,BRCA2,!DAXX,3
1486,BRCA2,!INPP5D,4
1487,BRCA2,!PTCH1,3
1488,BRCA2,!SDHA,4
1489,BRCA2,!TFC3,4
1490,BRCA2,!TNFRSF11A,4
1491,BRCA2,!BIRC3,3
1492,BRCA2,!BRIP1,3
1493,BRCA2,!CHEK2,4
1494,BRCA2,!CHEK219,3
1495,BRCA2,!MAP3K1,3
1496,BRCA2,!MKI67,3
1497,BRCA2,!MRE11A,4
1498,BRCA2,!RPTOR,4
1499,BRCA2,!SDHC,3
1500,BRCA2,!SRC,4
1501,BRCA2,!MDM2,4
1502,BRCA2,!TOP1,4
1503,BRCA2,!JUN,4
1504,BRCA2,!MDM4,4
1505,BRCA2,!FRS2,4
1506,BRCA2,!FRS220,4
1507,BRCA2,!HDAC4,4
1508,BRCA2,!AKT1,4
1509,BRCA2,!JAK1,4
1510,BRCA2,!MAFB,4
1511,BRCA2,!NCSTN,4
1512,BRCA2,!TGFBR2,4
1513,BRCA2,!ETV6,4
1514,BRCA2,!ETV621,4
1515,BRCA2,!IDH2,4
1516,BRCA2,!MYCN,4
1517,BRCA2,!SMARCB1,4
1518,BRCA2,!STAG2,4
1519,BRCA2,!NOTCH1,4
1520,BRCA2,!RAD50,4
1521,BRCA2,!RELN,4
1522,BRCA2,!ARAF,4
1523,BRCA2,!EZH2,4
1524,BRCA2,!NCOR2,4
1525,BRCA2,!CSF1R,3
1526,BRCA2,!MYD88,4
1527,BRCA2,!P2RY8,4
1528,BRCA2,!TAF1,4
1529,BRCA2,!CDKN2C,4
1530,BRCA2,!CIC,4
1531,BRCA2,!FAF1,4
1532,BRCA2,!IKBKE,4
1533,BRCA2,!BCORL1,4
1534,BRCA2,!KLHL6,4
1535,BRCA2,!PDGFRA,4
1536,BRCA2,!STAT6,4
1537,BRCA2,!CD36,3
1538,BRCA2,!AXIN1,4
1539,BRCA2,!AXIN122,3
1540,BRCA2,!PC,3
1541,BRCA2,!MALT1,4
1542,BRCA2,!MALT123,4
1543,BRCA2,!ARID2,4
1544,BRCA2,!CDK8,4
1545,BRCA2,!CPS1,4
1546,BRCA2,!ERBB3,4
1547,BRCA2,!MPL,4
1548,BRCA2,!PCBP1,4
1549,BRCA2,!XBP1,4
1550,BRCA2,!MUTYH,4
1551,BRCA2,!HIST1H2BK,4
1552,BRCA2,!MAPK1,4
1553,BRCA2,!MAPK124,4
1554,BRCA2,!BRSK1,4
1555,BRCA2,!CRLF2,4
1556,BRCA2,!EP300,4
1557,BRCA2,!TYK2,4
1558,BRCA2,!ZNF703,4
1559,BRCA2,!ZNF70325,4
1560,BRCA2,!FGF10,4
1561,BRCA2,!FGF1026,4
1562,BRCA2,!CUX1,4
1563,BRCA2,!HIST1H1C,4
1564,BRCA2,!PDCD1LG2,4
1565,BRCA2,!ROS1,4
1566,BRCA2,!TSC1,4
1567,BRCA2,!MLH1,4
1568,BRCA2,!ZRSR2,4
1569,BRCA2,!CXCR4,4
1570,BRCA2,!EBF1,4
1571,BRCA2,!EPHA5,4
1572,BRCA2,!SOX10,4
1573,BRCA2,!SPEN,4
1574,BRCA2,!AKT2,4
1575,BRCA2,!AKT3,4
1576,BRCA2,!CD79A,4
1577,BRCA2,!GTSE1,4
1578,BRCA2,!IGF1R,4
1579,BRCA2,!MLL,4
1580,BRCA2,!SMARCA1,4
1581,BRCA2,!BCL6,4
1582,BRCA2,!CD22,4
1583,BRCA2,!HDAC7,4
1584,BRCA2,!JAK2,4
1585,BRCA2,!JAK3,4
1586,BRCA2,!TCF3,4
1587,BRCA2,!ABL1,4
1588,BRCA2,!FGFR1,4
1589,BRCA2,!FLT4,4
1590,BRCA2,!INPP4B,3
1591,BRCA2,!MET,4
1592,BRCA2,!MET27,4
1593,BRCA2,!FGF3,4
1594,BRCA2,!FOXO1,4
1595,BRCA2,!POT1,4
1596,BRCA2,!RAD21,4
1597,BRCA2,!SERP2,4
1598,BRCA2,!SF3B1,4
1599,BRCA2,!SMC1A,4
1600,BRCA2,!MAGED1,4
1601,BRCA2,!LRRK2,4
1602,BRCA2,!TSHR,4
1603,BRCA2,!EMSY,4
1604,BRCA2,!CTNNA1,4
1605,BRCA2,!EED,4
1606,BRCA2,!EPHB1,4
1607,BRCA2,!MIB1,4
1608,BRCA2,!TUSC3,4
1609,BRCA2,!MYC,4
1610,BRCA2,!BRAF,4
1611,BRCA2,!KMT2C,4
1612,BRCA2,!NSD1,4
1613,BRCA2,!SMO,4
1614,BRCA2,!STAT4,4
1615,BRCA2,!ALK,4
1616,BRCA2,!DTX1,4
1617,BRCA2,!BCL7A,4
1618,BRCA2,!ECT2L,4
1619,BRCA2,!FLT1,4
1620,BRCA2,!FOXO3,4
1621,BRCA2,!JAZF1,4
1622,BRCA2,!KDM6A,4
1623,BRCA2,!PBRM1,4
1624,BRCA2,!PBRM128,4
1625,BRCA2,!FANCF,4
1626,BRCA2,!SETBP1,4
1627,BRCA2,!CDKN1B,4
1628,BRCA2,!APC,4
1629,BRCA2,!PTPN2,4
1630,BRCA2,!RET,4
1631,BRCA2,!DUSP2,4
1632,BRCA2,!ESR1,4
1633,BRCA2,!KDM2B,4
1634,BRCA2,!PDCD1,4
1635,FLYWCH1,None,4
1636,FLYWCH1,!GNAS,3
1637,FLYWCH1,!KDM5A,3
1638,FLYWCH1,!MED12,3
1639,FLYWCH1,!PDCD11,3
1640,FLYWCH1,!SMC3,3
1641,FLYWCH1,!PTPRD,4
1642,FLYWCH1,!ALK-STK32B ALK FUSION,4
1643,FLYWCH1,!C17orf39 amp,4
1644,FLYWCH1,!C17orf39,4
1645,FLYWCH1,!ATRX,3
1646,FLYWCH1,!ATRX11,4
1647,FLYWCH1,!TNFAIP3,4
1648,FLYWCH1,!CIITA DELETION,4
1649,FLYWCH1,!PTEN,4
1650,FLYWCH1,!CKS1B,4
1651,FLYWCH1,!CAD,4
1652,FLYWCH1,!FAS,4
1653,FLYWCH1,!CRKL,4
1654,FLYWCH1,!MCL1,4
1655,FLYWCH1,!FGF14,4
1656,FLYWCH1,!FGF1412,4
1657,FLYWCH1,!TBL1XR1,4
1658,FLYWCH1,!FAS13,4
1659,FLYWCH1,!CCNE1 ,4
1660,FLYWCH1,!RICTOR ,4
1661,FLYWCH1,!MYST3 ,4
1662,FLYWCH1,!IRS2 ,4
1663,FLYWCH1,!MSH2,4
1664,FLYWCH1,!PTPRO,4
1665,FLYWCH1,!KDR ,3
1666,FLYWCH1,!KIT ,4
1667,FLYWCH1,!ERBB2 ,4
1668,FLYWCH1,!NF1 ,3
1669,FLYWCH1,!CDKN2A,4
1670,FLYWCH1,!FHIT,4
1671,FLYWCH1,!CREBBP,4
1672,FLYWCH1,!AURKB ,4
1673,FLYWCH1,!BCL2,4
1674,FLYWCH1,!BCL2L2 ,4
1675,FLYWCH1,!KDM5A14,4
1676,FLYWCH1,!DNMT3A,4
1677,FLYWCH1,!ARID1A,4
1678,FLYWCH1,!BTK,4
1679,FLYWCH1,!CREBBP15,4
1680,FLYWCH1,!DDR2,4
1681,FLYWCH1,!FLCN,4
1682,FLYWCH1,!FLT316,4
1683,FLYWCH1,!GATA3,3
1684,FLYWCH1,!GNAS17,4
1685,FLYWCH1,!LRP1B,4
1686,FLYWCH1,!LRP1B18,4
1687,FLYWCH1,!MAP2K4,4
1688,FLYWCH1,!NF1,4
1689,FLYWCH1,!NOD1,4
1690,FLYWCH1,!NOTCH2,4
1691,FLYWCH1,!PDGFRB,4
1692,FLYWCH1,!SETD2,4
1693,FLYWCH1,!TSC2,4
1694,FLYWCH1,!ASMTL,4
1695,FLYWCH1,!CDK12,4
1696,FLYWCH1,!CIITA,4
1697,FLYWCH1,!ETS1,4
1698,FLYWCH1,!HIST1H1D,4
1699,FLYWCH1,!IKZF2,4
1700,FLYWCH1,!IDH1,4
1701,FLYWCH1,!IRF4,4
1702,FLYWCH1,!MAP2K1,4
1703,FLYWCH1,!MSH6,4
1704,FLYWCH1,!SUFU,4
1705,FLYWCH1,!AR,4
1706,FLYWCH1,!PIK3CG,4
1707,FLYWCH1,!ARHGAP26,3
1708,FLYWCH1,!ATM,4
1709,FLYWCH1,!CD274,4
1710,FLYWCH1,!EXOSC6,4
1711,FLYWCH1,!MYO18A,4
1712,FLYWCH1,!PCLO,3
1713,FLYWCH1,!PRSS8,4
1714,FLYWCH1,!TNFRSF17,4
1715,FLYWCH1,!WDR90,3
1716,FLYWCH1,!GATA2,4
1717,FLYWCH1,!MAP3K6,4
1718,FLYWCH1,!SOX2,4
1719,FLYWCH1,!TLL2,4
1720,FLYWCH1,!CSF3R,4
1721,FLYWCH1,!CTCF,4
1722,FLYWCH1,!DNM2,4
1723,FLYWCH1,!ERBB4,3
1724,FLYWCH1,!HNF1A,4
1725,FLYWCH1,!HSP90AA1,4
1726,FLYWCH1,!NKX2-1,4
1727,FLYWCH1,!NUP93,4
1728,FLYWCH1,!CDKN2B,4
1729,FLYWCH1,!DOT1L,4
1730,FLYWCH1,!FANCC,3
1731,FLYWCH1,!FBXW7,4
1732,FLYWCH1,!MTOR,4
1733,FLYWCH1,!NTRK1,4
